nombre,apellido,becado,tipo_ingreso,tipo_universidad,ingreso_cantidad
Ainara Morcillo,Duarte,0,Apoyo familiar,Pública,345.97
Fernando Cirino Buendía,Cervantes,0,Crédito educativo,Pública,260.46
Benjamin Francisco,Martinez,0,Trabajo,Pública,345.57
Lic. Isaac,Cervantes,0,Apoyo familiar,,308.04
León Felipe,Bohórquez,<NULL>,Apoyo familiar,Privada,[DAMAGED]
Fabiola Palomo,Sáenz,0,Otro,Pública,238.12
Patricia,Naranjo,0,Trabajo,INVALID,293.64
Faustino Pallarès,Donoso,0,Otro,INVALID,460.15
Salomé Lorenzo,Mur,0,Apoyo familiar,Pública,C0RRUPT3D
<NULL>,Barrio,1,Trabajo,Privada,270.48
C0RRUPT3D,INVALID,0,118727,XX,419.82
∞∞∞,Rosa,1,Beca,Privada,483.15
Sara,Benavente,0,Crédito educativo,Pública,112.77
Martha Carmen Ramírez,Aguilar,0,Trabajo,Pública,219.19
Lautaro Benjamin Thiago Gabriel,Godoy,0,Apoyo familiar,Pública,397.0
Arcelia Negrete,Ulloa,0,Trabajo,Pública,310.61
Dalia Víctor Niño,@@@,0,Apoyo familiar,Pública,460.76
Araceli,@@@,0,Apoyo familiar,Pública,279.58
∞∞∞,Diaz,<NULL>,Apoyo familiar,Pública,376.57
África Hilda Rico,Marín,0,Apoyo familiar,Privada,628.63
Francisco Moreno,Fernandez,###CORRUPT###,@@@,Pública,0.0
Guadalupe Camila Acosta,Ortiz,0,Apoyo familiar,Pública,334.85
Lara Ivan Fernandez,Garcia,0,Otro,{BAD},204.12
Isabella Julian,Correa,0,,Pública,C0RRUPT3D
Eugenia Mata,Villena,0,Apoyo familiar,Pública,424.74
Sr(a). Mia Valentina,Leiva,0,Apoyo familiar,Pública,370.34
Carolina Sonia Giraldo,Martínez,0,$$$,Pública,350.84
María Teresa Carrasco,Hoyos,0,###CORRUPT###,Pública,324.35
Clemencia Carrillo,,,Trabajo,Pública,106.39
Adalberto Gil,Vega,0,[DAMAGED],Privada,197.88
Leticia,Guzmán-Valls,0,Apoyo familiar,Pública,391.67
,Gutierrez,0,Otro,Pública,225.43
Nerea Carrasco,Aguado,0,Apoyo familiar,Pública,398.79
Dulce Uriel Guevara,Gil,0,Crédito educativo,Pública,296.64
Mireia Alegre,[DAMAGED],0,???,Pública,374.25
,Lopez,0,Apoyo familiar,XX,533.26
Catalina,Gutierrez,-9999.0,Crédito educativo,Pública,295.97
Dr(a). Martina,Gomez,0,Apoyo familiar,Pública,369.77
C0RRUPT3D,Fernandez,1,,Privada,419.59
Fabián,Bolaños,1,Beca,Privada,426.8
Luis Juan,Fuentes,BAD,Apoyo familiar,###CORRUPT###,287.21
Sr(a). Justina,Morales,0,Otro,Pública,414.3
Thiago Benjamin Thiago Leonel,Juarez,0,Otro,Pública,ERR
Felipe,Montes,@@@,Otro,Pública,387.7
Abel Paola,Estévez,0,Apoyo familiar,Pública,449.0
Gregorio Iglesias,Gracia,0,áéíóú ñ,Pública,238.06
Mia,Silva,1,Beca,Privada,C0RRUPT3D
Kiara Fernandez,Godoy,1,Beca,Privada,236.08
@@@,Jiménez,0,Apoyo familiar,Privada,433.36
Ingrid Rivera,Gómez,C0RRUPT3D,∞∞∞,Pública,
Valentina Maia,Perez,1,Apoyo familiar,Privada,595.45
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Gisbert,0,Trabajo,Pública,253.91
Gloria Madrigal,Linares,1,Crédito educativo,Privada,405.99
Juan Santino Lopez,Rojas,1,Crédito educativo,@@@,349.31
Joaquin Ruiz,Rios,0,Apoyo familiar,Pública,332.12
Oswaldo,Vargas,1,Apoyo familiar,Privada,475.37
Benicio Garcia,Cordoba,0,Apoyo familiar,Pública,338.98
Juan Ignacio,Cardozo,0,Apoyo familiar,Pública,331.59
,,,,,
,,,,,
$$$,,,,,
Eduardo Gutiérrez,Romero,0,Crédito educativo,Pública,289.18
Jose Carlos Ariel Castañeda,Vega,0,Apoyo familiar,Pública,263.69
Genaro Santiago Peralta,Gomez,0,Apoyo familiar,Pública,389.01
Dr. Esparta,Téllez,0,Apoyo familiar,Pública,362.15
Fabián Márquez,Alvarado,0,Trabajo,{BAD},264.59
Alexandra Baena,Esteban,@@@,Apoyo familiar,Pública,441.63
Iván,Bustos,1,Beca,Privada,647.21
Leonardo Marisela,Benítez,$$$,Apoyo familiar,Pública,388.16
Virgilio Rovira,Noguera,1,Beca,Privada,0.0
Alejandro Almonte,Soto,1,Beca,Privada,551.34
###CORRUPT###,,,,,
Juliana Martinez,Gonzalez,0,Trabajo,Pública,247.82
Victoria Hernán Orta,Barreto,0,Apoyo familiar,Pública,275.75
<NULL>,Jaime,0,Apoyo familiar,Pública,323.92
Lara Valentina Gomez,Ponce,0,Trabajo,Pública,139.59
,,,$$$,,C0RRUPT3D
Dr(a). Salvador,Sanchez,0,Apoyo familiar,Pública,314.38
Sr(a). Emma,Correa,1,Beca,Privada,587.37
Francisco Mansilla,Gomez,1,C0RRUPT3D,Privada,386.68
[DAMAGED],@@@,0,Otro,Pública,@@@
Paula Yolanda Restrepo,Bermúdez,1,Trabajo,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,313.56
Mateo Valentino Moyano,Gomez,1,Beca,Privada,453.97
Águeda Leiva,Perales,0,Otro,Pública,440.91
Isabel Guillén,Gaya,0,Apoyo familiar,Pública,249.99
Dr(a). Maximo,Gimenez,0,Otro,,240.66
Dante,Ponce,1,Beca,Privada,427.63
Thiago Ezequiel Dominguez,Rojas,1,Beca,Privada,[DAMAGED]
Elodia Bernardita Bas,Sevilla,0,Apoyo familiar,Pública,224.62
,,,,,
Carlos Monroy,Arias,1,Beca,Privada,999999.0
Loreto,Bosch,0,Apoyo familiar,Pública,{BAD}
Constanza Paz Gomila,Castejón,1,Beca,Privada,506.04
Thiago Gonzalez,Soria,1,Otro,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,252.01
Coral Mendoza,Fábregas,0,Apoyo familiar,Pública,476.74
Luis,Arjona-Díez,0,Trabajo,Pública,###CORRUPT###
Epifanio Mata,Amador,1,Apoyo familiar,XX,443.66
,,,,,
Martina Benitez,Medina,0,Trabajo,$$$,274.84
Lic. Aldo,Medrano,0,Crédito educativo,Pública,220.29
ERR!!,Uribe,0,,Pública,410.21
@@@,Morcillo,INVALID,,Pública,285.96
Dr. Minerva,Lomeli,0,Apoyo familiar,Pública,365.98
Valentino Mateo,Fernandez,$$$,Apoyo familiar,Privada,517.12
Leocadia Hernandez,Blanco,0,Apoyo familiar,Privada,529.73
María Manuela Real,Rebollo,0,Apoyo familiar,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,315.74
Petrona,Oliva,1,Apoyo familiar,Privada,488.55
Leonel Jacobo Lozano,Regalado,0,Apoyo familiar,Privada,$$$
[DAMAGED],Díaz,0,Trabajo,Pública,193.07
Ignacio Alejo Paez,Sosa,1,Apoyo familiar,XX,284.66
,,,,,
Oriana Pilar Ortiz,Martinez,0,Apoyo familiar,###CORRUPT###,369.5
Nidia Tatiana Molina,Sierra,0,Crédito educativo,Pública,335.42
Luisa,Maya,{BAD},Apoyo familiar,Pública,396.07
Ambar,637642,0,Trabajo,Pública,279.25
Perla Marisol,Montaño,1,Beca,Privada,482.57
811085,Villalonga,1,Trabajo,INVALID,247.21
Thiago Benjamin Francisco Torres,Diaz,1,Beca,Privada,457.78
Maximino Ocaña,Clavero,1,Beca,Privada,586.09
Alvaro Ana María,Cavazos,0,Apoyo familiar,Pública,498.6
<NULL>,Colomer,0,Apoyo familiar,Pública,526.67
Martina Amores,Blanes,0,Apoyo familiar,Privada,483.71
Pepita,Miró-Mir,INVALID,INVALID,Pública,507.1
INVALID,,0,,Pública,402.65
Caridad Arana,Fiol,0,Apoyo familiar,Pública,∞∞∞
Jesús Mauricio,Mercado,0,Crédito educativo,Pública,292.07
Itzel Abril Gamez,Cruz,0,Apoyo familiar,Pública,252.53
Maximiliano Olga Dueñas,Macías,0,???,Pública,258.17
Tatiana,Lara,0,Apoyo familiar,Privada,482.46
Marco Carlos Arrieta,Restrepo,0,Otro,XX,371.09
C0RRUPT3D,Ramón,1,Apoyo familiar,Privada,623.0
Juan Cruz,Perez,@@@,Apoyo familiar,∞∞∞,228.95
Isidora,Bayón,0,Trabajo,Pública,296.18
Patricio Timoteo Miranda,Angulo,0,Apoyo familiar,Pública,377.3
@@@,Mesa,1,Beca,∞∞∞,368.03
Milagros Emilia,Dominguez,[DAMAGED],Apoyo familiar,Privada,1131.51
Agustín Rolando Vall,Menendez,0,Trabajo,Pública,∞∞∞
Julio César,∞∞∞,0,Apoyo familiar,XX,331.82
C0RRUPT3D,Farias,0,Crédito educativo,Pública,312.4
Coral,Durán-Crespo,$$$,Apoyo familiar,###CORRUPT###,334.92
Francisca Bautista,Cordoba,0,Trabajo,Pública,267.86
,Blanco,0,Trabajo,$$$,240.56
###CORRUPT###,,,,,C0RRUPT3D
Pío de,@@@,1,Beca,XX,388.98
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Carbonell,0,Apoyo familiar,Pública,307.77
Cándida,Lopez,0,Apoyo familiar,Privada,590.91
Mariano Diana Santacruz,Curiel,0,???,Privada,373.36
Arsenio Nieto,Fabra,0,Apoyo familiar,Pública,308.42
Francesca,Diaz,0,Trabajo,{BAD},139.16
Pablo,Perez-Narváez,X,Trabajo,Pública,314.56
Saúl Ibarra,<NULL>,0,Apoyo familiar,{BAD},254.66
Paola Sierra,Ureña,0,Crédito educativo,###CORRUPT###,244.66
Delfina Olivia,Rodriguez,1,Beca,Privada,476.39
,Córdoba,0,Trabajo,Pública,209.71
Vidal Pagès,Campillo,0,Trabajo,Pública,231.48
Lucas Sofia Belen,Benitez,1,Beca,Privada,372.28
Patricia Rivera,Rivera,0,Apoyo familiar,Pública,433.13
Octavio Martinez,Gomez,0,Apoyo familiar,Pública,371.48
Dr. Abigail,Vaca,0,Apoyo familiar,Pública,447.23
José Torres,Espinosa,0,Apoyo familiar,Privada,275.96
Sonia Huerta,Cadena,0,Apoyo familiar,Pública,399.74
Felipe Gael,Coronel,0,Trabajo,Pública,334.97
Maxi Carranza,<NULL>,0,INVALID,Pública,385.01
Ainara,Llopis-Fernández,0,$$$,Pública,345.96
Alberto César,Sánchez,0,???,Pública,429.3
Paola Roura,Roma,0,Otro,Privada,308.89
Espartaco Catalina Gaytán,Piña,0,Apoyo familiar,Pública,240.16
Aurelio Martin,Calderon,0,Otro,Privada,339.6
Jhon Gustavo,Vergara,0,Trabajo,Pública,$$$
Rodolfo Falcón,Álvaro,X,Beca,Privada,277.77
###CORRUPT###,Mosquera,0,Apoyo familiar,Pública,466.32
José Eduardo,Varela,INVALID,Apoyo familiar,Pública,397.32
Guillermo,Hoyos,0,Crédito educativo,Pública,329.77
,,,,,
[DAMAGED],Sanchez,0,Apoyo familiar,Pública,
Enrique Raúl,Palacios,1,Apoyo familiar,Privada,565.92
@@@,Rueda,0,Apoyo familiar,Privada,904.32
Toribio de,Pinto,0,Apoyo familiar,Pública,340.16
Dr(a). Francisco,INVALID,0,Apoyo familiar,Privada,588.78
Martín,Segovia,0,Apoyo familiar,Pública,473.29
Santiago Jeremias Diaz,Diaz,0,Apoyo familiar,,309.68
,,X,,,
,,,,,
Bianca María del Carmen Ocasio,Cepeda,0,Apoyo familiar,###CORRUPT###,434.45
Eduardo Emilio Gómez,Sánchez,0,Apoyo familiar,Pública,439.82
###CORRUPT###,Acosta,0,???,Pública,309.28
América Tenorio,Cabeza,0,Apoyo familiar,Pública,374.09
,Espinal,0,Apoyo familiar,Pública,420.92
@@@,Rangel,0,Apoyo familiar,Pública,INVALID
Ofelia Mario,###CORRUPT###,0,Apoyo familiar,Pública,399.29
Delia Abelardo,Alemán,0,Apoyo familiar,@@@,357.79
∞∞∞,@@@,0,Apoyo familiar,Pública,@@@
Vilma Sandra Mosquera,Hernández,0,,Pública,302.62
Mirta Sarmiento,Riba,0,???,ERR!!,278.73
Isidoro Vergara,Plana,0,Apoyo familiar,Pública,268.27
Dr(a). Mia Jazmin,Ortiz,0,Apoyo familiar,Pública,293.49
,,,,,0.0
Lola Paulina Cabrera,Alvarez,,Otro,Pública,319.19
INVALID,Cordoba,0,Otro,Pública,C0RRUPT3D
Virgilio,Bejarano,0,Otro,Pública,480.1
<NULL>,Vargas,0,Crédito educativo,268643,354.92
Vicente Espartaco,Fonseca,1,Apoyo familiar,Privada,504.75
Jairo Diego,Gómez,0,Apoyo familiar,Pública,232.33
Celia Benavides,Razo,1,Trabajo,Privada,199.6
Arbey Daniel,Medina,0,Apoyo familiar,Pública,314.57
Dani Villalobos,Arteaga,0,Apoyo familiar,Privada,574.77
Valentín,Sancho-Águila,0,Apoyo familiar,Pública,@@@
Mtro. Óscar,Reyna,1,Apoyo familiar,Privada,459.72
,,,,,
Mtro. Leonel,Garibay,0,Apoyo familiar,Pública,385.47
Mirta,Palma-Cervantes,X,Trabajo,,199.17
Remedios,Vallejo,1,Beca,Privada,492.43
$$$,Rivero,0,Apoyo familiar,Pública,329.17
Danilo Luis Castañeda,Sarmiento,0,Apoyo familiar,@@@,286.08
Sandra,Anglada-Sotelo,0,???,Pública,{BAD}
María Johana,Narváez,0,Crédito educativo,646929,233.57
∞∞∞,Martínez,###CORRUPT###,Apoyo familiar,Pública,245.68
C0RRUPT3D,Soria,0,Apoyo familiar,,284.52
C0RRUPT3D,Gascón,0,Trabajo,Pública,232.64
Concha Cazorla,Palmer,0,Crédito educativo,Privada,<NULL>
Lucía,Suárez,1,C0RRUPT3D,Privada,256.42
Domitila Bolaños,Varela,0,INVALID,INVALID,402.3
Teodoro,Hernández,1,@@@,Privada,346.35
C0RRUPT3D,Ríos,<NULL>,???,Pública,314.64
Lic. Eva,Segura,0,Trabajo,Pública,200.29
Bianca Esther,Gallardo,###CORRUPT###,Crédito educativo,Pública,294.12
<NULL>,Gutierrez,0,∞∞∞,Pública,
Benicio Gonzalez,Coronel,1,Beca,Privada,434.65
Uriel,Torres,0,Otro,Pública,256.41
Lucía Angelina Suarez,Rojas,0,{BAD},Pública,369.67
Lara,Figueroa,C0RRUPT3D,Apoyo familiar,591981,410.42
Luis Santiago Bermúdez,Valderrama,0,Apoyo familiar,INVALID,647.47
Nahuel Thiago Benjamin Sanchez,Vargas,0,∞∞∞,Pública,344.17
Luca Ayala,Perez,@@@,Beca,INVALID,$$$
Mia Medina,Castro,0,Apoyo familiar,Pública,385.81
María Vilaplana,Calatayud,1,Beca,Privada,471.37
Matilda Correa,Cabrera,0,Apoyo familiar,Pública,320.09
Nicolás Pinzón,C0RRUPT3D,VAL2383,Apoyo familiar,Pública,399.98
Cristobal,Perea,1,Apoyo familiar,Privada,563.65
Thiago Leonel Lola Diaz,Romero,0,Crédito educativo,Pública,288.27
Matias,Silva,0,,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,224.01
José Wendolin,Apodaca,X,Crédito educativo,Pública,300.14
Leticia de,$$$,0,Trabajo,Pública,C0RRUPT3D
Yésica Andrea,Monroy,{BAD},Apoyo familiar,∞∞∞,400.59
Wilson,,1,Apoyo familiar,Privada,352.3
Diego Jaime,Álvarez,0,Otro,Pública,483.79
Gerardo Frutos,Morante,0,Apoyo familiar,Pública,340.95
Nuria Grau,Mármol,0,Apoyo familiar,Pública,238.59
Dr. Victoria,∞∞∞,1,Beca,Privada,223.97
,,,308498,,
Guillermina,Sanchez,1,Apoyo familiar,Privada,444.79
Ignacio Molina,Farias,0,Apoyo familiar,Pública,
,,,,,
Natalia Cardenas,Saldivar,0,@@@,Pública,313.2
Isabel Frida Loya,García,VAL7712,Apoyo familiar,Pública,326.4
[DAMAGED],Rodriguez,0,Apoyo familiar,Pública,
Sr(a). Julia,Solorzano,0,Crédito educativo,Pública,435.15
Uma Mia Martinez,Gonzalez,1,Beca,,373.02
Leonel del,Amor,0,Apoyo familiar,Pública,273.18
Baldomero Porras,Campos,0,Crédito educativo,Pública,300.63
Mayte Abelardo,Carrasco,0,Otro,XX,447.87
Albeiro Torres,Ibarra,0,Otro,Pública,361.31
Emilia,Dominguez,X,Crédito educativo,Pública,259.14
<NULL>,Vazquez,,Otro,Pública,∞∞∞
Alma Valentina,Sanchez,0,@@@,{BAD},376.64
Victoria,Ojeda,∞∞∞,Beca,Privada,449.78
,,,,,
Sr(a). Candelaria,###CORRUPT###,0,Apoyo familiar,Pública,459.17
,[DAMAGED],,,,
Dulce María del,@@@,0,Otro,Pública,380.95
Nicolas Juana,Mendez,0,Otro,Pública,299.47
Rodolfo,Collazo,0,<NULL>,Pública,399.95
,,,,,
@@@,Duran,0,<NULL>,Pública,288.88
Amelia Gabriel Anguiano,Muro,0,Trabajo,Pública,197.22
Dr(a). Alma,Ortiz,0,Otro,Pública,441.7
Marisol Delgadillo de la,Fuente,1,Beca,Privada,540.86
Sofia Abril,###,0,Trabajo,Pública,264.28
Mateo Sofia Belen,Olivera,0,Otro,Pública,424.81
Leidy María Mena,Bastidas,0,Apoyo familiar,Pública,234.22
Isabella Juana Godoy,∞∞∞,0,Apoyo familiar,Pública,351.37
Samu,Cabrera-Torre,0,Trabajo,Pública,[DAMAGED]
Milagros Fausto,Torres,∞∞∞,Apoyo familiar,Privada,327.53
Sandra Adriana Cruz,Muñoz,1,Beca,Privada,331.81
,,,,,
Luz,Rincón,0,Apoyo familiar,Pública,325.45
526029,Peralta,0,Otro,$$$,C0RRUPT3D
Ruby,Puga,C0RRUPT3D,@@@,@@@,557.64
INVALID,Valencia,0,Apoyo familiar,Pública,351.11
Jerónimo Vera,Pons,0,Apoyo familiar,Pública,281.35
César Alonso Herrera,Garzón,0,$$$,582210,282.52
Candelaria,Sanchez,0,Apoyo familiar,Pública,359.13
Dr. Abraham,Batista,0,Crédito educativo,Pública,275.38
{BAD},Cruz,0,Apoyo familiar,Pública,374.67
María Rosa Medina,Rivera,0,Crédito educativo,Pública,374.15
Maribel Olga Carvajal,Pineda,0,Trabajo,Pública,331.11
Estrella,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,{BAD},Apoyo familiar,Pública,328.59
Sr(a). Santino,Ramirez,1,Beca,Privada,433.36
Miguel Angel Zoe,Perez,0,Apoyo familiar,Pública,352.81
[DAMAGED],Montenegro,1,Apoyo familiar,Privada,$$$
Teobaldo de,Vilaplana,,Apoyo familiar,Pública,411.55
Dr(a). Catalina,Herrera,$$$,Trabajo,Pública,230.29
Armando,Vera,0,Otro,Pública,366.97
Rafael Pacheco,C0RRUPT3D,0,664885,Pública,315.18
Hermelinda Torres,Rosas,0,Apoyo familiar,{BAD},325.27
Magdalena Wendolin Roldán,Covarrubias,0,Apoyo familiar,Pública,276.27
Jesús Cano,Córdoba,0,Trabajo,Pública,240.42
@@@,Mascareñas,,Beca,Privada,312.18
David Díaz,Correa,1,Beca,Privada,585.75
Cristian Murcia,Barrios,INVALID,###CORRUPT###,Pública,272.33
Julia,Melo,$$$,Apoyo familiar,Pública,0.0
Nuria Mendez,Saldaña,1,Beca,###CORRUPT###,387.16
Conrado Lago,Cobo,0,Apoyo familiar,Pública,428.29
Enzo Aguero,Ramos,0,Apoyo familiar,Pública,333.77
Dionisio Perales,Torrijos,0,Apoyo familiar,Pública,360.02
INVALID,@@@,INVALID,Crédito educativo,Privada,0.0
Ing. Conchita de,Anda,0,Otro,Pública,
Leandra Benavent,Baeza,0,Trabajo,Pública,211.41
Lic. Amanda,INVALID,0,Otro,Pública,388.53
Luis Jorge Solano,Salgado,0,Otro,Pública,265.24
,Ramírez-Lillo,0,Apoyo familiar,Pública,196.52
Marino Ramirez,Zamorano,0,Apoyo familiar,Pública,270.69
Luca Constanza Barrios,Castillo,1,???,846019,524.22
@@@,Ramírez,0,Apoyo familiar,Pública,410.56
Sr(a). Juan Ignacio,Gonzalez,0,Trabajo,Pública,185.32
Leonardo Henry Ramírez,Ordóñez,0,Apoyo familiar,Pública,###CORRUPT###
Luciano Maria Paz Mendoza,Fernandez,1,Beca,Privada,460.17
Angelina Lola Ruiz,Gonzalez,0,Trabajo,Pública,248.93
Claudia Rivera,Sánchez,0,Otro,Pública,240.13
,,,,,0.0
941882,,,,,
Ing. Juan de la,O,INVALID,Trabajo,Pública,274.64
Jorge Luis Griego,,C0RRUPT3D,Trabajo,Pública,∞∞∞
Teresita Carpio,@@@,0,Crédito educativo,@@@,378.63
Sabina,Cuesta-Trujillo,1,Beca,Privada,387.53
,,,,,
∞∞∞,###CORRUPT###,0,Apoyo familiar,∞∞∞,[DAMAGED]
INVALID,Mejía,0,Apoyo familiar,Pública,360.32
,,,,,BAD
Helena,Laureano,0,Apoyo familiar,Pública,497.25
Mónica Adán Granado,Ávila,0,Apoyo familiar,Privada,282.22
Simon,Diaz,0,???,Pública,394.83
Aldonza,Muro,1,Beca,Privada,476.88
Andrés Rodríguez,Méndez,1,Apoyo familiar,Privada,301.0
Alvaro Carrión,Alejandro,0,Otro,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,401.53
Mia Valentina Fernandez,[DAMAGED],1,Beca,Privada,380.23
Jenny,Angulo,0,Otro,Pública,290.83
María Ruth,Rivera,0,Apoyo familiar,Pública,298.82
Emelina de,Guardia,0,Apoyo familiar,Pública,237.2
Danilo Chacón,Ávila,0,Trabajo,Pública,301.86
Dr(a). Emma,Fernandez,1,Trabajo,Privada,189.49
Néstor Ciro,C0RRUPT3D,0,Apoyo familiar,Privada,413.15
Alberto Israel,Muñoz,0,Crédito educativo,{BAD},205.71
Ricardo Benavides,Sobrino,0,Apoyo familiar,Pública,350.65
Valentino Mateo,Fernandez,1,Beca,Privada,358.74
616742,Blázquez,1,395739,Privada,457.75
,,,,,
Vicenta Arias,Casanova,0,Trabajo,INVALID,283.43
,,,,,
Tomas Benjamin Garcia,Rojas,0,Apoyo familiar,Pública,374.75
Thiago Valentin,Ledesma,0,###CORRUPT###,Privada,310.41
ERR!!,Ordóñez,0,Apoyo familiar,Pública,
Bautista Torres,Fernandez,0,Trabajo,Pública,261.77
Juan Antonio Cortés,Checa,0,Trabajo,Pública,###CORRUPT###
{BAD},Ramos,0,Trabajo,Pública,314.37
Antonella Camila Coronel,$$$,0,Otro,Pública,387.76
Emigdio Roda,Toledo,0,Otro,Pública,293.04
Sandra Alejandra Fernández,Escobar,0,Otro,Pública,{BAD}
Olivia Agustin,Lopez,0,Crédito educativo,Pública,326.13
,,###CORRUPT###,,,
Marisol Abel,Armendáriz,0,Apoyo familiar,Pública,363.5
Dr. Abraham,Batista,0,Apoyo familiar,Pública,433.33
Cristian Lupe Blasco,Morata,0,Apoyo familiar,Pública,348.82
Jovita Vallés,Adán,[DAMAGED],Apoyo familiar,Pública,194.5
Heriberto Sáenz,{BAD},<NULL>,Trabajo,Pública,283.14
Valentina Joaquin Fernandez,Perez,1,Beca,Privada,517.64
Francisca Gaytán,Grijalva,0,Trabajo,Pública,288.46
Arturo José Rivera,Vanegas,0,Trabajo,Pública,<NULL>
Juan,Rodriguez,0,Crédito educativo,Pública,∞∞∞
Dr(a). Ciro,Campos,0,Apoyo familiar,Privada,377.03
Aurelio,Saldivar,0,Apoyo familiar,Pública,414.2
,,,,,
Wilmar José,Castro,0,Trabajo,Pública,200.61
Ignacio Horacio,Paredes,VAL9626,Apoyo familiar,∞∞∞,284.78
Alejandro Alfredo,Suárez,0,Crédito educativo,Pública,265.33
Manuel,[DAMAGED],,Apoyo familiar,Pública,311.63
@@@,,0,Apoyo familiar,C0RRUPT3D,343.47
Nacho del,Dávila,1,Apoyo familiar,Privada,456.07
Sara,Bueno,0,Otro,Pública,452.81
Tiziana Ortiz,Aguirre,0,Apoyo familiar,áéíóú ñ,426.53
David Díaz,Correa,1,Beca,Privada,585.75
∞∞∞,C0RRUPT3D,,,,
Sandra Fuentes,Vásquez,0,Trabajo,Pública,261.16
Gael Herrera,Suarez,0,Otro,Pública,460.97
Maria Emilia Agustin,∞∞∞,∞∞∞,Trabajo,Privada,291.1
Concha Castañeda,Dominguez,1,Apoyo familiar,Privada,301.73
Guillermo Luis Miguel,Abreu,0,Otro,Pública,367.03
INVALID,Múgica,0,Crédito educativo,Pública,284.18
Ceferino,,0,Apoyo familiar,,$$$
Manuel Catalina,Diaz,0,$$$,Pública,327.46
,Silva,0,Trabajo,Pública,254.22
Jacobo Santillán,Colunga,1,Apoyo familiar,Privada,181.36
Iván,Longoria,0,Otro,Pública,321.09
Lucas Benjamin,Soria,C0RRUPT3D,221349,Pública,305.92
Violeta Angelina,Gomez,0,Crédito educativo,Pública,400.02
Guillermina David,Terrazas,0,Apoyo familiar,Pública,VAL6840
Guadalupe,Paez,0,Apoyo familiar,Pública,416.78
Clara Miguel Ángel,Ferrer,0,Trabajo,Pública,270.53
Simon Lucas Benjamin Escobar,Maidana,1,Beca,Privada,504.97
José Manuél,Negrete,0,Apoyo familiar,Pública,
Paloma Abascal,Vega,0,Apoyo familiar,Privada,$$$
Eloisa de la,Rosa,0,Crédito educativo,Pública,191.58
Sr(a). Juan Ignacio,Gonzalez,0,Crédito educativo,Pública,258.26
Eligia de,Alegria,0,Trabajo,Pública,236.0
INVALID,Rangel,1,Apoyo familiar,XX,554.67
Jairo,Domínguez,<NULL>,Apoyo familiar,Privada,606.83
Abraham Vélez,Solorzano,0,[DAMAGED],<NULL>,214.9
Timoteo,Ruiz,0,áéíóú ñ,Pública,0.0
Isabella Martinez,Gonzalez,0,Apoyo familiar,Privada,603.93
Olegario Mínguez,@@@,0,Apoyo familiar,Pública,403.01
Rocío Briones,Osuna,0,Apoyo familiar,Privada,723.46
,C0RRUPT3D,,???,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,
Leonor Mónica Ordóñez,Ceja,0,Trabajo,Pública,199.02
María Liceth Vargas,Buitrago,1,Beca,Privada,374.74
Fernando Simó,Tormo,0,Otro,Pública,344.95
Sonia Huerta,Cadena,0,Trabajo,<NULL>,268.94
,,,,,
Dr(a). Juliana,Diaz,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Privada,527.38
Vicente Ayala,Godoy,0,Apoyo familiar,679082,366.74
Ricardo,Medina,1,Trabajo,Privada,267.4
Estrella,Machado-Hervás,BAD,Trabajo,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,287.76
Jonatan Bonifacio Carro,Llobet,0,Apoyo familiar,Pública,383.39
Dr. Yolanda,[DAMAGED],0,Apoyo familiar,Pública,292.92
Miguel Iván,Segovia,10000000000.0,Apoyo familiar,@@@,365.37
Valentino,Villalba,0,Otro,Pública,207.6
Santiago Sosa,Navarro,1,Beca,Privada,388.31
Merche,Puga,0,Trabajo,Pública,282.59
Camilo Luis,Saavedra,0,Otro,Privada,$$$
Gloria Nathalia,Zapata,0,Trabajo,Pública,286.28
Irene Montañez,Zambrano,0,{BAD},Pública,261.17
