nombre,apellido,becado,tipo_ingreso,tipo_universidad,ingreso_cantidad
Nidia Marcela,Espitia,0,Crédito educativo,Pública,216.09
Aurora,Garibay,0,Apoyo familiar,Pública,392.93
Isabel Renata Ruiz,Torres,0,Apoyo familiar,Pública,305.17
Thiago Gonzalez,Soria,1,Trabajo,Privada,225.64
Thiago Gonzalez,Soria,1,Otro,Privada,252.01
Thiago Gonzalez,Soria,1,Beca,Privada,402.5
Patricia Gutiérrez,Salcedo,1,Apoyo familiar,Privada,496.83
Patricia Gutiérrez,Salcedo,1,Beca,Privada,352.99
Marisol,Adame,0,Apoyo familiar,Pública,381.98
Eduardo Garriga,Conde,0,Apoyo familiar,Pública,345.56
Octavio Martinez,Gomez,0,Apoyo familiar,Pública,371.48
Timoteo,Reyna,0,Apoyo familiar,Pública,391.36
Silvio Valero,Alegre,0,Trabajo,Pública,213.8
Silvio Valero,Alegre,0,Crédito educativo,Pública,268.05
Silvio Valero,Alegre,0,Apoyo familiar,Pública,387.68
Guillermo Luis Miguel,Abreu,0,Otro,Pública,367.03
Guillermo Luis Miguel,Abreu,0,Apoyo familiar,Pública,233.48
Alexandra Andrea Camacho,Guzmán,0,Apoyo familiar,Pública,394.46
Virginia Luisa,Serna,0,Apoyo familiar,Pública,304.51
Trinidad Soriano,Arranz,0,Crédito educativo,Pública,334.24
Valentina Benjamin Caceres,Romero,0,Apoyo familiar,Pública,297.32
Paulina,Márquez-Cañellas,1,Trabajo,Privada,159.76
Paulina,Márquez-Cañellas,1,Beca,Privada,259.63
Magdalena Nevado,Díez,1,Apoyo familiar,Privada,501.74
Magdalena Nevado,Díez,1,Beca,Privada,309.73
Agustín,Correa,0,Trabajo,Pública,289.89
Agustín,Correa,0,Apoyo familiar,Pública,374.46
Alicia Marcos,Fortuny,0,Otro,Pública,359.78
Venceslás,Arnaiz,0,Apoyo familiar,Pública,340.6
Rafael,Villamil,0,Trabajo,Pública,229.63
Martina Lara Garcia,Guzman,0,Trabajo,Privada,219.9
Martina Lara Garcia,Guzman,0,Apoyo familiar,Privada,566.32
Elena Casanova,Pedro,1,Apoyo familiar,Privada,634.66
Elena Casanova,Pedro,1,Beca,Privada,516.48
Maria Emilia,Escobar,0,Trabajo,Privada,126.42
Maria Emilia,Escobar,0,Apoyo familiar,Privada,440.29
Martin Guillermina Aguirre,Blanco,0,Apoyo familiar,Pública,392.42
Juliana María,Agudelo,0,Apoyo familiar,Pública,336.56
Mtro. Inés,Candelaria,0,Trabajo,Pública,268.56
Mtro. Inés,Candelaria,0,Apoyo familiar,Pública,308.17
Nadia Marqués,Medina,0,Otro,Pública,372.34
Nadia Marqués,Medina,0,Apoyo familiar,Pública,340.39
Dr(a). Mateo,Acosta,0,Crédito educativo,Pública,292.81
Dr(a). Mateo,Acosta,0,Apoyo familiar,Pública,377.59
Ian Benjamin Bustos,Cabrera,0,Apoyo familiar,Pública,312.19
Luca Sol Rodriguez,Carrizo,0,Apoyo familiar,Pública,391.83
Agustina Lautaro Ezequiel Fernandez,Gonzalez,0,Apoyo familiar,Pública,328.76
Juan Ignacio Martinez,Moreno,0,Apoyo familiar,Pública,330.19
Rolando Gómez,Sánchez,0,Apoyo familiar,Pública,388.66
Thiago Paulina Silva,Pereyra,0,Apoyo familiar,Pública,423.51
Lara Valentina Gomez,Ponce,0,Trabajo,Pública,139.59
Lara Valentina Gomez,Ponce,0,Apoyo familiar,Pública,384.46
Dr(a). Ian Ezequiel,Gomez,1,Crédito educativo,Privada,283.79
Dr(a). Ian Ezequiel,Gomez,1,Beca,Privada,566.4
Alberto Mario Vélez,Molano,0,Trabajo,Privada,148.09
Celia Benavides,Razo,1,Trabajo,Privada,199.6
Celia Benavides,Razo,1,Beca,Privada,292.39
Asunción,Maya,1,Apoyo familiar,Privada,456.6
Asunción,Maya,1,Beca,Privada,333.05
Esperanza Milena,Suárez,0,Otro,Pública,315.17
Jos Nancy,Garrido,0,Apoyo familiar,Pública,413.49
Ruy,Chamorro,0,Otro,Pública,387.27
Aldonza,Muro,1,Crédito educativo,Privada,211.28
Aldonza,Muro,1,Beca,Privada,476.88
Rodrigo Jaime Ávila,García,0,Trabajo,Pública,275.47
Isaías Pinzón,Silva,0,Trabajo,Pública,312.37
Sr(a). Juan Ignacio,Sanchez,0,Crédito educativo,Privada,357.96
Sr(a). Juan Ignacio,Sanchez,0,Apoyo familiar,Privada,532.36
Josefa Villar,Ocaña,0,Trabajo,Pública,225.63
Ing. Dulce,Ceballos,0,Apoyo familiar,Pública,378.96
Sr(a). Ludmila,Gutierrez,0,Apoyo familiar,Pública,296.64
Ana Betancur,Torres,0,Trabajo,Pública,209.15
Ana Betancur,Torres,0,Apoyo familiar,Pública,462.87
Carmen Yolanda,Caicedo,1,Trabajo,Privada,270.1
Carmen Yolanda,Caicedo,1,Apoyo familiar,Privada,480.95
Carmen Yolanda,Caicedo,1,Beca,Privada,555.82
Sessa Oswaldo Cabán,Sandoval,0,Apoyo familiar,Pública,332.15
Ing. Cristian de la,Torre,0,Apoyo familiar,Pública,286.51
Jessica,Gómez,0,Apoyo familiar,Pública,320.56
Dulce,Galvez-Riera,0,Apoyo familiar,Pública,382.22
Vilma Manjón,Matas,0,Trabajo,Pública,287.85
Vilma Manjón,Matas,0,Crédito educativo,Pública,244.67
Vilma Manjón,Matas,0,Apoyo familiar,Pública,411.63
Luciana Ramiro,Garcia,0,Apoyo familiar,Privada,624.61
Cayetano Sabater,Ricart,1,Trabajo,Privada,270.67
Cayetano Sabater,Ricart,1,Beca,Privada,553.9
Sofia,Juarez,0,Apoyo familiar,Pública,276.88
Arturo Ramiro,Bastidas,1,Trabajo,Privada,224.35
Arturo Ramiro,Bastidas,1,Crédito educativo,Privada,310.24
Arturo Ramiro,Bastidas,1,Beca,Privada,492.65
Noelia Ramiro Caraballo,Matos,0,Otro,Pública,246.01
Noelia Ramiro Caraballo,Matos,0,Apoyo familiar,Pública,351.45
Carlos,Jaramillo,0,Apoyo familiar,Pública,366.73
Valentino Isabella,Leiva,0,Crédito educativo,Pública,458.61
Valentino Isabella,Leiva,0,Apoyo familiar,Pública,338.84
Luisina Alvaro,Correa,0,Apoyo familiar,Pública,353.88
Nidia Tatiana Molina,Sierra,0,Trabajo,Pública,339.11
Nidia Tatiana Molina,Sierra,0,Crédito educativo,Pública,335.42
Nidia Tatiana Molina,Sierra,0,Apoyo familiar,Pública,394.8
José Esneider Mora,Parada,0,Apoyo familiar,Pública,381.83
Mtro. Amanda,Arteaga,0,Otro,Pública,382.01
Mtro. Amanda,Arteaga,0,Apoyo familiar,Pública,271.13
Orlando Elkin Sandoval,Gutiérrez,0,Trabajo,Pública,329.66
Orlando Elkin Sandoval,Gutiérrez,0,Apoyo familiar,Pública,314.94
Ildefonso Cañete,Lamas,0,Apoyo familiar,Pública,285.66
Manuel Castillo,Jaramillo,0,Crédito educativo,Pública,292.45
Perla Graciela Benavides,Olvera,0,Trabajo,Pública,252.79
Perla Graciela Benavides,Olvera,0,Otro,Pública,377.38
Perla Graciela Benavides,Olvera,0,Apoyo familiar,Pública,327.05
Dr(a). Antonia,Rios,0,Crédito educativo,Privada,292.0
Atilio Prada,Perea,1,Apoyo familiar,Privada,608.85
Atilio Prada,Perea,1,Beca,Privada,327.4
Henry Alberto,Palacios,1,Trabajo,Privada,199.39
Henry Alberto,Palacios,1,Apoyo familiar,Privada,334.76
Henry Alberto,Palacios,1,Beca,Privada,483.35
Alejo Cerro,Mínguez,1,Crédito educativo,Privada,304.4
Alejo Cerro,Mínguez,1,Beca,Privada,537.71
Dr(a). Felipe,Escobar,1,Apoyo familiar,Privada,411.09
Dr(a). Felipe,Escobar,1,Beca,Privada,368.15
Sara Indira Curiel,Orozco,0,Otro,Pública,252.92
Alfonso Alfonso,Rincón,1,Apoyo familiar,Privada,226.62
Alfonso Alfonso,Rincón,1,Beca,Privada,483.62
Nicolás Manuel Gil,Puentes,0,Apoyo familiar,Pública,426.35
Stella,Ortiz,0,Trabajo,Pública,157.75
Stella,Ortiz,0,Crédito educativo,Pública,238.97
Stella,Ortiz,0,Apoyo familiar,Pública,387.71
Rodolfo Rosado de la,Rosa,1,Apoyo familiar,Privada,418.51
Rodolfo Rosado de la,Rosa,1,Beca,Privada,483.15
Gael Emma,Silva,0,Apoyo familiar,Pública,544.48
Agapito,Sainz,0,Apoyo familiar,Pública,355.33
Carlos Barrios,Peña,0,Apoyo familiar,Privada,496.55
Lucia Gutierrez,Castro,0,Apoyo familiar,Pública,353.52
Dr(a). Josefina,Lopez,0,Crédito educativo,Pública,311.89
Dr(a). Josefina,Lopez,0,Otro,Pública,261.54
Dr(a). Josefina,Lopez,0,Apoyo familiar,Pública,549.02
Pedro Oswaldo,Duarte,0,Apoyo familiar,Pública,276.58
Juan Antonio Velásquez,Torres,0,Apoyo familiar,Pública,457.64
Hernando,Barrios,0,Otro,Pública,332.23
Jazmin Lucas Maidana,Muñoz,0,Apoyo familiar,Pública,446.16
Alexandra Luisa,Triana,0,Apoyo familiar,Privada,287.72
Ivan Luciana Garcia,Garcia,0,Apoyo familiar,Pública,326.72
Ángela Salamanca,Jerez,0,Apoyo familiar,Pública,324.81
Sofia Mateo Benjamin,Maidana,0,Otro,Pública,393.2
Luz Mena,Moreno,0,Apoyo familiar,Pública,301.05
Coral,Guerrero,0,Apoyo familiar,Pública,325.98
Hilario Murillo,Sureda,0,Apoyo familiar,Pública,345.75
Abilio Cruz,Ramírez,0,Apoyo familiar,Pública,384.99
Jeremias,Navarro,0,Apoyo familiar,Pública,296.82
Jorge Andrés,Solano,0,Apoyo familiar,Pública,347.68
Sr(a). Delia,Perales,0,Otro,Pública,266.59
Leonel Saldivar,Escamilla,0,Otro,Pública,205.91
Leonel Saldivar,Escamilla,0,Apoyo familiar,Pública,276.7
María,Jaramillo,0,Apoyo familiar,Pública,357.43
Elodia Santos,Zamora,1,Apoyo familiar,Privada,488.93
Elodia Santos,Zamora,1,Beca,Privada,441.1
Mia Jazmin Valentin,Lopez,0,Apoyo familiar,Pública,276.82
Candelas Segarra,Jimenez,0,Trabajo,Pública,237.98
Candelas Segarra,Jimenez,0,Apoyo familiar,Pública,324.53
Iván Lucero,Vanegas,0,Apoyo familiar,Pública,401.42
Santiago Timoteo,Palomino,0,Otro,Pública,449.07
Santiago Timoteo,Palomino,0,Apoyo familiar,Pública,466.06
Dr(a). Catalina,Carrizo,0,Trabajo,Pública,199.65
Dr(a). Catalina,Carrizo,0,Apoyo familiar,Pública,304.52
Mateo Irene,Guzmán,0,Trabajo,Pública,203.13
Mateo Irene,Guzmán,0,Apoyo familiar,Pública,233.58
Gregorio,Gutiérrez-Salom,1,Crédito educativo,Privada,405.88
Gregorio,Gutiérrez-Salom,1,Otro,Privada,313.91
Gregorio,Gutiérrez-Salom,1,Beca,Privada,373.8
Jesús Nelson,Rodríguez,0,Crédito educativo,Pública,345.38
María Luz Suárez,Parra,0,Apoyo familiar,Privada,353.36
Yolanda Nelcy,Morales,0,Otro,Pública,330.84
Yolanda Nelcy,Morales,0,Apoyo familiar,Pública,200.18
Cecilia Mateo,Corral,0,Apoyo familiar,Pública,384.49
Dr(a). Ciro,Molina,0,Otro,Pública,429.08
Sr(a). Paulina,Peralta,0,Apoyo familiar,Pública,424.62
Itziar,Álvarez,0,Apoyo familiar,Pública,352.65
Dolores Luz,Salcedo,0,Apoyo familiar,Pública,327.27
Ing. Conchita de,Anda,0,Otro,Pública,206.74
Luis Alberto Orozco,López,0,Apoyo familiar,Pública,372.4
Facundo Gutierrez,Medina,0,Apoyo familiar,Pública,238.6
Joaquina del,Almeida,0,Trabajo,Pública,182.59
Joaquina del,Almeida,0,Apoyo familiar,Pública,403.01
Augusto Thiago Valentin Silva,Gonzalez,0,Apoyo familiar,Pública,366.04
Luisa María,Lara,0,Apoyo familiar,Pública,342.76
Emilia Lopez,Fernandez,1,Apoyo familiar,Privada,493.62
Emilia Lopez,Fernandez,1,Beca,Privada,419.59
Samuel Olivia Aguero,Barrios,0,Apoyo familiar,Pública,239.28
Thiago Ezequiel Dominguez,Rojas,1,Apoyo familiar,Privada,545.83
Thiago Ezequiel Dominguez,Rojas,1,Beca,Privada,669.55
Andrea Alba,Contreras,0,Trabajo,Pública,285.88
Andrea Alba,Contreras,0,Otro,Pública,380.16
Andrea Alba,Contreras,0,Apoyo familiar,Pública,419.97
Agustín Lugo,Rivas,0,Apoyo familiar,Pública,280.25
Dr(a). Gael,Martinez,0,Apoyo familiar,Pública,391.06
Marcela Cuesta,Vanegas,0,Otro,Pública,314.94
Sandalio Rius,Alcázar,1,Apoyo familiar,Privada,569.87
Sandalio Rius,Alcázar,1,Beca,Privada,342.68
Ángel Benito,Villegas,0,Apoyo familiar,Privada,494.55
María Belén Atienza,Hierro,0,Crédito educativo,Pública,279.12
María Belén Atienza,Hierro,0,Apoyo familiar,Pública,368.05
Isabel Guillén,Gaya,0,Apoyo familiar,Pública,249.99
José Mancebo,Guillén,0,Apoyo familiar,Privada,548.2
David Duván,Rengifo,1,Otro,Privada,306.7
David Duván,Rengifo,1,Apoyo familiar,Privada,413.42
David Duván,Rengifo,1,Beca,Privada,357.05
Helena,Laureano,0,Trabajo,Pública,302.68
Helena,Laureano,0,Apoyo familiar,Pública,497.25
Marta de,Roldán,1,Crédito educativo,Privada,281.73
Marta de,Roldán,1,Apoyo familiar,Privada,500.4
Marta de,Roldán,1,Beca,Privada,412.19
Renzo Acuña,Carrizo,0,Trabajo,Pública,221.22
Renzo Acuña,Carrizo,0,Apoyo familiar,Pública,364.07
Diego Suárez,Díaz,0,Apoyo familiar,Pública,548.31
Juan Francisco Julieta,Vega,1,Apoyo familiar,Privada,482.73
Juan Francisco Julieta,Vega,1,Beca,Privada,472.09
Lucas Martin,Castro,1,Otro,Privada,222.54
Lucas Martin,Castro,1,Apoyo familiar,Privada,489.54
Lucas Martin,Castro,1,Beca,Privada,622.23
Federico,Herrera,0,Apoyo familiar,Pública,245.79
Vicente Arcelia Rascón,Nevárez,0,Crédito educativo,Pública,275.98
Vicente Arcelia Rascón,Nevárez,0,Apoyo familiar,Pública,388.46
Paloma de,Aznar,0,Apoyo familiar,Pública,389.28
Fredy Agudelo,Arboleda,0,Crédito educativo,Pública,234.73
Ing. Esteban,Roque,0,Apoyo familiar,Pública,416.8
Hernán Adela Galarza,Espinal,0,Trabajo,Pública,161.86
Hernán Adela Galarza,Espinal,0,Apoyo familiar,Pública,432.09
Zoraida Herrera,Fuente,0,Apoyo familiar,Pública,258.2
Nicolas Octavio,Alvarez,0,Trabajo,Pública,238.69
Fernando,Molina,1,Otro,Privada,419.67
Fernando,Molina,1,Beca,Privada,486.21
Santino,Chavez,0,Apoyo familiar,Pública,455.92
Uma Thiago Ramirez,Ortiz,0,Apoyo familiar,Pública,465.54
Adriana Francisca,Uribe,0,Trabajo,Pública,227.31
Adriana Francisca,Uribe,0,Crédito educativo,Pública,337.98
Felipe Ignacio Alvarez,Miranda,0,Apoyo familiar,Pública,243.61
Dr(a). Valentina,Paz,1,Apoyo familiar,Privada,485.1
Dr(a). Valentina,Paz,1,Beca,Privada,435.7
Mateo,Arias,0,Trabajo,Pública,256.69
Mateo,Arias,0,Apoyo familiar,Pública,274.72
Patricio Minerva,Enríquez,1,Apoyo familiar,Privada,595.47
Patricio Minerva,Enríquez,1,Beca,Privada,478.25
Alexandra,Benavente,0,Trabajo,Pública,284.08
Alexandra,Benavente,0,Crédito educativo,Pública,272.07
Hilario Cervantes,Guardia,1,Crédito educativo,Privada,353.19
Hilario Cervantes,Guardia,1,Otro,Privada,236.17
Hilario Cervantes,Guardia,1,Beca,Privada,418.08
Adalberto Gil,Vega,0,Trabajo,Privada,197.88
Adalberto Gil,Vega,0,Apoyo familiar,Privada,637.44
Isabella Luca Maidana,Bustos,1,Trabajo,Privada,236.95
Isabella Luca Maidana,Bustos,1,Otro,Privada,294.59
Isabella Luca Maidana,Bustos,1,Beca,Privada,530.51
Benjamin Molina,Gonzalez,0,Trabajo,Pública,259.83
José,Guerra,0,Apoyo familiar,Pública,418.87
Santino Catalina,Fernandez,0,Apoyo familiar,Pública,370.49
Ing. Flavio,Moreno,0,Apoyo familiar,Pública,256.68
Andrés Olaya,Cruz,0,Trabajo,Pública,279.28
Andrés Olaya,Cruz,0,Apoyo familiar,Pública,407.99
Helena Ariadna,Aparicio,0,Apoyo familiar,Pública,355.11
Fortunata Pi,Tamarit,0,Trabajo,Pública,311.16
Fortunata Pi,Tamarit,0,Apoyo familiar,Pública,313.07
Pascual Donoso,Blanch,0,Apoyo familiar,Pública,315.46
Mia Valentina,Romero,0,Trabajo,Pública,125.77
Ágata,Arnau,1,Apoyo familiar,Privada,590.93
Ágata,Arnau,1,Beca,Privada,529.19
Raquel Martín,Juárez,0,Otro,Pública,326.41
Octavio Lozano,Aparicio,1,Trabajo,Privada,322.67
Octavio Lozano,Aparicio,1,Beca,Privada,317.28
Adriana Emilio Villagómez,Colón,0,Trabajo,Pública,289.68
Adriana Emilio Villagómez,Colón,0,Apoyo familiar,Pública,256.49
Juana Ortiz,Ortiz,0,Trabajo,Pública,204.07
Juana Ortiz,Ortiz,0,Apoyo familiar,Pública,284.02
Dr(a). Olivia,Villalba,0,Apoyo familiar,Pública,296.68
Petrona,Oliva,1,Apoyo familiar,Privada,488.55
Petrona,Oliva,1,Beca,Privada,439.63
Isaías Guerra,Benitez,0,Apoyo familiar,Pública,277.94
Erick Valencia,Acevedo,0,Crédito educativo,Pública,340.96
Erick Valencia,Acevedo,0,Apoyo familiar,Pública,339.7
Francisco,Castro,0,Apoyo familiar,Pública,327.29
Santiago,Nuñez,0,Otro,Pública,250.11
Santiago,Nuñez,0,Apoyo familiar,Pública,304.24
Thiago Nahuel Garcia,Martinez,0,Trabajo,Pública,258.32
Eloy Correa,Pinto,0,Otro,Pública,382.32
Ilse,Muro,0,Apoyo familiar,Pública,240.5
Abilio Mendez,Sales,0,Apoyo familiar,Pública,356.0
Luis,García,0,Crédito educativo,Pública,268.95
Luis,García,0,Apoyo familiar,Pública,326.24
Lautaro Benjamin,Gutierrez,1,Trabajo,Privada,277.77
Lautaro Benjamin,Gutierrez,1,Crédito educativo,Privada,262.63
Lautaro Benjamin,Gutierrez,1,Beca,Privada,446.78
Arsenio Otero,Buendía,0,Apoyo familiar,Pública,339.13
José Peña,Patiño,0,Otro,Pública,408.81
Ing. Darío,Olivares,0,Trabajo,Pública,221.46
Ing. Darío,Olivares,0,Apoyo familiar,Pública,378.0
Gabriel Hermelinda,Jasso,0,Trabajo,Pública,231.17
Gabriel Hermelinda,Jasso,0,Apoyo familiar,Pública,318.72
Isabella Lorenzo,Flores,0,Crédito educativo,Pública,257.78
Guadalupe Leiva,Muñoz,0,Trabajo,Pública,367.87
Guadalupe Leiva,Muñoz,0,Otro,Pública,374.03
Guadalupe Leiva,Muñoz,0,Apoyo familiar,Pública,328.27
Sr(a). Malena,Fernandez,0,Crédito educativo,Pública,276.74
Eva Pinto,Mur,0,Apoyo familiar,Pública,370.89
Lorenzo Gael Ferreyra,Luna,0,Apoyo familiar,Pública,375.37
Francisco Edgar,Acosta,0,Trabajo,Pública,282.93
Francisco Edgar,Acosta,0,Apoyo familiar,Pública,493.0
Indira,Lovato,1,Apoyo familiar,Privada,479.95
Indira,Lovato,1,Beca,Privada,351.64
Sr(a). Juan Cruz,Garcia,0,Otro,Pública,348.76
Sr(a). Juan Cruz,Garcia,0,Apoyo familiar,Pública,317.48
Juan Ignacio Lucas Luna,Molina,0,Crédito educativo,Pública,268.94
Olga Gallego,Ríos,0,Trabajo,Pública,261.19
Olga Gallego,Ríos,0,Apoyo familiar,Pública,349.78
Amanda Catalina,Parra,0,Trabajo,Pública,309.42
Juan Manuel Emma,Dominguez,0,Crédito educativo,Pública,451.62
Juan Manuel Emma,Dominguez,0,Apoyo familiar,Pública,313.46
Bautista,Olivera,0,Crédito educativo,Pública,270.63
Bautista,Olivera,0,Apoyo familiar,Pública,430.53
Dr(a). Mateo Benjamin,Blanco,0,Apoyo familiar,Pública,400.16
Sr(a). Sol,Sosa,0,Apoyo familiar,Privada,674.48
Rodrigo Hurtado,Padilla,0,Apoyo familiar,Pública,398.86
Sr(a). Ramón,Pabón,0,Apoyo familiar,Pública,352.21
Luis López,Torres,0,Apoyo familiar,Pública,393.73
José Luis,Ornelas,0,Trabajo,Pública,305.44
Sr(a). Lautaro,Gonzalez,0,Apoyo familiar,Pública,408.02
Hipólito Édgar Boada,Carmona,0,Crédito educativo,Pública,330.44
Hipólito Édgar Boada,Carmona,0,Apoyo familiar,Pública,449.71
Hugo Jacobo Reséndez,Fonseca,0,Apoyo familiar,Pública,433.17
Agustin Simon Quiroga,Sanchez,0,Trabajo,Pública,319.11
Agustin Simon Quiroga,Sanchez,0,Crédito educativo,Pública,338.92
Agustin Simon Quiroga,Sanchez,0,Apoyo familiar,Pública,339.04
Karina,González,1,Trabajo,Privada,257.34
Karina,González,1,Crédito educativo,Privada,372.39
Karina,González,1,Beca,Privada,327.03
Ruth Ana,Castrillón,1,Apoyo familiar,Privada,537.34
Ruth Ana,Castrillón,1,Beca,Privada,470.88
Dr. Pedro,Crespo,0,Apoyo familiar,Pública,392.85
Agustín Moreno,Parra,0,Trabajo,Pública,252.32
Agustín Moreno,Parra,0,Crédito educativo,Pública,218.41
Timoteo Víctor,Preciado,0,Crédito educativo,Pública,344.78
Timoteo Víctor,Preciado,0,Otro,Pública,433.95
Tiziano Benjamin Cruz,Acosta,1,Apoyo familiar,Privada,715.44
Tiziano Benjamin Cruz,Acosta,1,Beca,Privada,463.84
Benjamin,Diaz,0,Otro,Pública,488.9
Nancy Pilar,Montoya,0,Apoyo familiar,Pública,436.21
Juan Luis,Camacho,0,Trabajo,Pública,177.93
Juan Luis,Camacho,0,Apoyo familiar,Pública,363.84
Dr(a). Matias,Cabrera,0,Apoyo familiar,Pública,391.12
Feliciana Seco,Duque,0,Apoyo familiar,Pública,338.25
Mary Lucía,Moreno,0,Trabajo,Pública,229.77
Mary Lucía,Moreno,0,Apoyo familiar,Pública,325.68
Glauco Cid,Vicente,0,Apoyo familiar,Pública,369.52
Matias,Silva,0,Apoyo familiar,Pública,224.01
Pilar Mateo Benjamin,Ayala,1,Trabajo,Privada,298.25
Pilar Mateo Benjamin,Ayala,1,Beca,Privada,436.89
Dr. Minerva,Lomeli,0,Apoyo familiar,Pública,365.98
Ignacio María del Carmen,Avilés,0,Apoyo familiar,Pública,316.66
Olga,Ramírez,0,Apoyo familiar,Pública,377.35
Dr(a). Renata,Aguirre,0,Apoyo familiar,Pública,485.22
Mateo,Ortiz,0,Trabajo,Pública,246.71
Alonso Gerardo Garza,Terrazas,0,Trabajo,Pública,222.24
Alonso Gerardo Garza,Terrazas,0,Otro,Pública,282.09
Sara Ospina,Perdomo,0,Apoyo familiar,Pública,267.52
Sr(a). Franco,Perez,0,Apoyo familiar,Pública,349.72
Mery,Mendoza,0,Apoyo familiar,Pública,399.58
Benjamín,Gutiérrez,0,Apoyo familiar,Pública,421.35
Lorena,Romero,0,Apoyo familiar,Privada,611.62
Teresita Carpio,Gálvez,0,Crédito educativo,Pública,378.63
Mtro. Santiago,Porras,0,Crédito educativo,Pública,286.66
Dr. Emiliano,Fonseca,0,Trabajo,Pública,192.65
Felicia,Lucas-Diéguez,0,Trabajo,Pública,244.27
Jorge,Ortiz,0,Trabajo,Pública,281.66
Jorge,Ortiz,0,Otro,Pública,282.26
Remigio Reina,Barranco,0,Trabajo,Pública,333.01
Remigio Reina,Barranco,0,Apoyo familiar,Pública,349.04
Judith Hernández,Sánchez,1,Trabajo,Privada,262.17
Judith Hernández,Sánchez,1,Beca,Privada,378.52
Mery Gladys Rincón,Escobar,0,Apoyo familiar,Pública,380.58
Eduardo García,Rosero,0,Apoyo familiar,Pública,356.34
Lola Lobo,Peinado,0,Otro,Pública,310.56
Ignacio,Gonzalez,0,Otro,Pública,490.46
Mercedes Palma,Barroso,0,Otro,Pública,255.66
León Antonia,Aguirre,0,Apoyo familiar,Pública,375.42
Enrique,Escobar,0,Apoyo familiar,Pública,419.04
Luciano Benjamin Paulina Gonzalez,Morales,0,Otro,Pública,428.31
Luciano Benjamin Paulina Gonzalez,Morales,0,Apoyo familiar,Pública,381.89
Juan Ignacio Mendez,Benitez,0,Apoyo familiar,Pública,284.3
Cintia Catalán,Matas,0,Apoyo familiar,Privada,531.38
Aurelio Vanesa Muro,Henríquez,1,Trabajo,Privada,312.46
Aurelio Vanesa Muro,Henríquez,1,Apoyo familiar,Privada,539.86
Aurelio Vanesa Muro,Henríquez,1,Beca,Privada,306.65
Natalia Dalmau,Azorin,0,Trabajo,Pública,247.51
Ian Benjamin Zoe Flores,Gomez,0,Apoyo familiar,Pública,303.58
Custodio Tapia,Bermejo,0,Otro,Pública,260.16
Custodio Tapia,Bermejo,0,Apoyo familiar,Pública,299.39
Dr. Norma,Rael,0,Apoyo familiar,Pública,350.81
Pablo Nuñez,Carreño,0,Apoyo familiar,Privada,336.61
Jazmin Francisco,Gomez,1,Crédito educativo,Privada,333.88
Jazmin Francisco,Gomez,1,Otro,Privada,336.57
Jazmin Francisco,Gomez,1,Beca,Privada,445.5
Faustino Pedrero,Martínez,0,Apoyo familiar,Pública,338.88
Cecilia,Collazo,0,Apoyo familiar,Pública,302.57
Marcela,Aguirre,0,Apoyo familiar,Pública,524.74
Jerónimo,Gallardo,0,Apoyo familiar,Pública,321.8
Sergio,Quintero,0,Trabajo,Pública,301.18
Sergio,Quintero,0,Crédito educativo,Pública,234.38
Sergio,Quintero,0,Apoyo familiar,Pública,376.8
Benito Cintrón,Castañeda,0,Apoyo familiar,Pública,388.83
Luisina Josefina Fernandez,Garcia,0,Trabajo,Pública,248.79
Luisina Josefina Fernandez,Garcia,0,Otro,Pública,231.48
Leonel del,Amor,0,Otro,Pública,385.45
Leonel del,Amor,0,Apoyo familiar,Pública,273.18
Beatriz Johana Cano,Jiménez,0,Apoyo familiar,Pública,388.55
Jose Miguel del,Capdevila,0,Apoyo familiar,Pública,476.11
Teodoro,Villegas,0,Apoyo familiar,Pública,289.37
Vilma,Albero,0,Trabajo,Pública,251.88
Vilma,Albero,0,Otro,Pública,223.57
Vilma,Albero,0,Apoyo familiar,Pública,344.98
Carlos Ramiro,Jaramillo,1,Crédito educativo,Privada,239.9
Carlos Ramiro,Jaramillo,1,Apoyo familiar,Privada,499.97
